product_id,cart_id,quantity
1448,7697,13
1257,8920,5
2636,6300,8
1724,7009,11
2530,1758,17
2576,4538,17
2954,1813,8
121,3994,2
1129,4819,15
1555,9009,7
483,4919,6
1271,2021,18
2562,3498,1
2119,6189,4
2473,3403,5
1982,6061,13
125,1053,14
2387,6068,1
2017,1946,7
1310,8244,8
1380,3758,6
2532,1677,2
589,6867,16
600,293,1
1773,7647,12
1110,2761,11
2515,5613,15
1540,6899,8
1203,896,2
456,17,14
1424,5438,9
738,8676,11
683,5862,12
2329,4372,17
2423,1476,4
2418,2273,10
2766,47,17
1415,5522,4
854,1734,13
2207,8256,4
1912,7149,7
1317,2740,15
1097,5373,3
1546,4447,6
2411,7715,9
1489,8814,6
943,1144,2
1001,3534,5
1931,3930,15
1071,4935,2
628,4782,3
2798,8995,18
128,4578,4
827,301,9
1577,7773,11
1098,2638,1
2149,4315,3
330,5269,9
1430,5023,1
1955,377,17
1179,6071,19
206,1015,11
853,5631,11
2580,274,4
483,6574,19
1664,1798,11
2012,9244,13
396,8322,6
681,2829,3
1600,8192,14
545,277,13
1452,2966,15
224,1683,15
2453,947,14
1139,3643,4
99,8932,20
1251,5541,6
1472,5468,10
1690,8607,6
1337,4591,10
1188,4764,16
1366,6380,2
1301,1862,4
2,4771,1
599,1304,11
2269,79,1
107,6972,14
1940,2715,15
1905,8742,12
2661,756,14
1178,5011,17
2478,704,5
690,1038,20
2307,1963,15
1415,335,10
1927,8750,19
342,6033,15
1410,1502,10
1533,6258,5
471,4741,6
834,29,9
42,2110,16
852,7656,12
631,7417,2
2397,6593,2
2484,4238,1
1719,1430,11
563,5635,8
842,6186,13
1416,88,20
2950,1199,12
1732,3549,18
176,3139,4
886,9976,19
730,9575,7
2991,1503,5
2100,3061,20
1761,3088,2
888,9963,11
1819,6722,8
2781,6866,12
1771,4744,1
2488,9932,14
1413,6222,18
1202,7217,13
1464,1398,7
1063,9919,16
1475,6728,6
2121,9485,4
253,2756,3
1785,4244,11
2919,2864,3
1500,2011,16
1365,7675,10
2207,6267,2
2300,5404,7
2980,9892,20
820,6753,4
82,5871,4
599,5915,3
2688,2359,6
2599,9906,14
1091,5391,20
2016,2817,4
1348,6301,13
967,1673,2
2074,9642,3
2667,6548,9
1313,7560,18
346,426,7
1639,6717,18
564,8311,5
2752,7144,13
2377,256,5
1739,8894,17
934,7707,10
2807,1742,20
713,5899,9
2002,7165,14
834,9438,11
2091,6582,17
2732,1733,13
267,8637,6
2154,8250,2
1430,4002,5
698,5627,17
900,3399,14
440,4260,10
215,2920,14
14,7223,9
80,6302,20
516,7924,19
2236,2814,14
962,8070,5
2298,9551,16
1692,5048,13
1245,776,8
2868,7983,17
866,4004,10
1314,7408,14
939,1775,14
1869,7972,1
1221,639,14
1658,3876,10
1389,295,11
2372,5126,17
310,8780,3
2575,211,13
294,6253,19
18,8968,7
257,4357,3
2984,3124,13
1734,9247,15
2310,1955,14
2956,9732,12
1160,5651,15
1369,3016,12
206,9047,17
2078,6435,7
2856,6384,12
276,6328,17
1775,2541,5
2389,3529,10
633,4705,5
1826,7403,2
1579,8774,18
2014,7270,4
2271,7802,14
171,6476,18
1713,2672,2
1663,2215,12
1909,2954,16
1083,5116,4
1392,4636,11
2505,20,10
513,334,2
2964,1526,14
2717,1817,8
2665,9762,4
469,7414,1
981,8200,11
621,2397,11
2983,2854,17
489,5952,8
1283,2034,14
1193,7228,20
840,6319,7
2666,6484,16
320,7280,14
2385,7858,8
494,560,12
322,3282,9
1252,8567,11
719,3818,20
1473,1596,7
2396,4785,13
889,4884,16
1120,3196,9
1358,704,15
615,3309,14
2183,5944,9
2454,1338,13
1168,7142,16
398,5104,9
1353,3107,6
998,1989,18
492,5408,17
2313,5278,16
61,9733,10
200,3320,16
2343,8467,19
1289,4639,13
1147,157,6
1523,5173,10
1455,1418,14
21,4988,1
902,7081,7
1198,1829,2
1079,8801,1
1558,8153,5
1097,5830,7
1006,8965,19
2482,2090,6
1877,6873,5
2877,4956,12
1309,2049,4
1247,5274,18
1936,1664,3
2664,8065,20
1875,1361,4
2488,5099,12
417,297,4
1964,6138,9
813,8332,3
1356,5238,3
972,5545,3
1483,3110,2
1220,8973,18
2679,411,6
1442,2454,14
1132,37,8
837,2760,15
257,7336,20
73,8531,12
451,4764,1
2225,9570,4
2240,4257,3
327,9006,19
2588,4707,3
2628,2975,3
2160,9761,15
1394,4553,14
357,80,5
822,5550,8
2495,4618,9
2016,755,12
2956,3705,16
1848,707,9
1238,7456,18
683,6960,20
1740,1407,10
1606,6014,9
1707,6214,13
1693,7180,20
2942,3912,6
810,4951,1
1838,2534,2
1969,7201,7
1467,7154,17
823,7649,2
2408,5528,2
2884,161,17
1864,2961,18
2361,6229,19
2094,4650,2
695,7542,9
1217,6164,18
1000,7117,9
2913,8852,3
473,3701,8
2103,7403,3
832,897,1
1453,597,7
2691,9881,20
873,3075,14
2508,133,18
2432,8874,13
899,7976,19
1338,5235,18
1235,6928,2
395,4890,14
80,5233,12
1491,4555,17
2136,4947,1
1911,7812,14
2506,8534,1
2141,8934,9
2658,5132,19
382,5576,2
17,966,8
1358,8789,10
2469,402,12
1526,7601,16
808,3947,3
282,7624,17
2521,2238,16
806,2045,13
1853,5343,18
2315,3107,14
634,1285,15
2467,138,8
165,7762,2
821,9506,4
1139,4802,2
2464,4094,1
2128,1443,5
2334,7132,10
728,6153,18
426,3103,17
2101,3049,19
846,8193,9
1779,5376,16
839,4003,7
2475,5049,11
2053,1331,16
1980,5329,10
929,9356,14
1282,375,2
1426,9074,14
2125,4888,1
1214,5876,19
2349,3541,4
2741,3350,9
2451,9275,7
424,411,10
2882,2530,9
1130,4345,6
863,7674,2
1399,9011,16
1159,5404,8
894,7021,3
1850,24,3
776,7015,6
846,1814,7
2205,7837,4
1792,8109,7
2590,4551,20
2215,2377,14
447,1422,11
2749,874,6
2567,2319,16
1244,3271,6
1667,291,20
1649,7185,15
2575,8860,6
1304,9867,6
1272,2034,19
1357,5661,15
1987,9277,5
2939,2087,16
2686,4703,12
2822,6140,4
1693,5605,2
1643,1218,19
1070,2430,9
2804,7463,10
1874,5044,16
256,9458,2
1333,8319,19
678,2237,7
2464,7297,10
1237,8396,8
1121,341,18
1306,8256,17
734,3782,19
128,9637,1
1976,7090,20
798,257,15
57,6074,10
2727,1471,4
1685,8092,4
2552,7337,10
1656,6924,3
497,4274,16
2434,2254,13
1480,8385,13
2645,5559,2
2582,5227,11
1461,8474,8
146,9055,18
2046,3981,18
2300,9811,3
1429,4421,10
1508,8985,9
2911,2491,2
199,3566,5
1756,3099,13
205,7264,2
2015,768,14
2744,2624,9
612,1870,14
739,7459,19
2936,5497,19
362,5652,12
1227,5380,9
2575,911,3
2626,6748,14
942,3010,9
1596,2011,5
51,8462,6
869,3100,2
33,1161,20
1502,3339,3
1078,6305,10
249,9845,8
2775,1676,12
2183,7457,14
1927,1210,9
1465,5523,12
2171,4535,10
2741,9922,7
2935,4040,15
2012,9505,17
548,4849,19
2711,644,4
1694,8158,19
2387,7358,15
1063,613,1
1946,1040,6
2274,1113,3
1107,1364,18
2792,6651,15
1212,3455,11
2206,3802,18
1890,672,9
1370,6526,8
1572,4007,7
2364,1219,18
1439,9319,6
1296,9858,7
1810,778,6
1492,2845,6
2243,626,19
1855,7235,6
761,1590,12
1995,8741,16
1857,3325,8
214,8692,15
1546,9466,13
2643,9514,16
2026,8166,3
1516,4604,18
2239,9352,17
136,4444,10
987,3754,8
1835,9762,16
2561,6618,15
2973,2263,19
1172,6867,1
2575,2374,10
2702,6494,5
1786,3381,16
381,5618,10
348,9801,11
1318,3649,11
1228,626,12
1361,3492,20
547,1938,17
1243,2882,14
2675,8015,19
2503,8481,7
2706,1323,15
309,5079,2
2368,3486,4
156,4347,19
357,6297,14
1122,7463,6
201,2064,19
795,391,19
421,9840,19
1410,3496,10
205,503,4
1988,1986,3
2207,2062,6
1952,5759,2
768,3084,3
1797,6639,18
2873,8759,19
839,4631,8
2915,975,1
865,9353,11
668,1914,6
1091,6636,20
421,4293,12
103,6669,9
491,611,14
384,8995,9
2213,6876,1
1432,922,16
2216,2379,14
2818,1046,2
442,8637,14
1617,4966,15
2878,5727,11
2347,9024,7
709,9336,10
1744,2907,5
1161,4311,6
1590,7932,8
288,627,17
2372,4231,17
727,2002,10
1378,3171,2
2729,320,5
2879,7113,15
1697,5978,3
2435,4999,12
1044,3925,15
1907,1677,5
1124,1884,19
2137,901,19
620,3764,18
261,5500,19
536,1103,4
1307,4536,16
2284,5212,10
1937,1750,15
1560,5204,7
2469,5017,19
1327,2923,19
2312,5020,8
1334,6778,11
1937,6998,6
2990,7338,10
1834,1109,9
2769,9010,4
2521,289,15
761,3190,15
2807,4822,17
885,8610,11
2514,7524,5
2940,7251,17
133,4183,12
2202,7997,17
1992,9798,19
239,2151,3
2047,362,4
1786,2988,5
236,3109,1
1706,6732,2
96,113,19
749,1708,1
2439,2973,6
1022,1117,13
1737,1513,2
2044,8859,16
2543,608,4
2177,6425,9
51,4424,16
2041,7106,15
2335,1744,17
730,4912,17
1166,4241,13
2845,3887,12
1602,8275,16
2248,6189,10
1012,1215,18
2416,7670,6
299,3759,2
1159,9155,4
2081,7907,20
1433,2391,17
1339,6029,5
1083,7257,10
1832,4217,11
404,2634,16
1695,4127,3
1779,6812,3
364,2775,17
2838,4927,7
1080,2146,3
2108,4235,10
878,7524,4
1301,2516,20
522,9610,3
1941,8254,9
390,4796,20
895,1908,3
2618,6569,13
1623,7422,20
2974,9319,16
2193,9555,7
2290,1719,17
2568,1606,4
1686,7232,8
2781,6153,9
248,3534,3
704,8491,12
1112,4412,18
498,4202,19
1306,7672,11
1859,2622,6
1250,1196,15
1033,1722,1
1101,8705,6
781,5001,5
2176,3927,14
889,1287,10
554,628,13
1283,5850,19
1676,9677,18
1765,8949,6
812,8511,11
1052,1783,3
1670,2934,11
2166,1999,4
1112,3182,2
2889,1353,8
931,2121,4
2539,8035,16
2348,1892,8
1637,9682,9
2206,9364,9
433,324,3
2778,526,4
717,3736,6
422,9130,17
111,6096,20
1547,7130,17
2120,4683,14
239,22,12
658,5041,6
1349,2257,10
2818,2737,15
2709,9367,5
1023,5039,8
1678,8980,8
881,2906,14
1299,2015,6
2470,952,6
1728,4252,13
1189,7138,13
1007,3220,1
2745,159,19
75,3783,9
1373,9505,4
1714,424,5
1763,5443,5
792,4566,19
2624,6271,4
2321,303,8
837,1831,7
1674,2762,18
2250,1955,12
1577,5528,3
2470,9026,10
2723,9801,2
269,5841,20
860,363,14
343,5187,18
978,6195,4
2989,747,5
442,5413,1
575,994,15
1200,883,6
419,7369,10
2083,9667,14
1392,5153,11
790,3660,10
414,2994,14
2,2274,9
2219,3817,6
1679,9698,9
808,2970,7
510,7433,13
1703,6738,18
1756,8045,2
274,6967,14
2751,3243,15
482,2414,2
1656,530,5
449,9760,19
1160,9376,5
2476,2950,1
2532,3533,1
2780,8046,17
2354,9054,4
1181,6936,1
621,2750,12
1245,7949,15
1875,5224,5
128,224,20
2745,9119,12
1255,6368,1
2777,186,8
1124,3694,20
2651,585,10
2486,1336,6
65,3749,3
1746,632,2
741,922,8
1734,2079,3
1229,3322,19
2149,3185,12
434,655,6
2170,5771,15
1532,7572,19
165,5720,15
1411,327,15
1436,420,5
1384,5955,5
1712,3633,6
1272,3192,19
1832,8266,6
1131,6859,12
480,677,20
2854,7096,18
1100,6194,3
2249,9302,6
2385,2171,11
1253,5761,14
1165,9295,3
1091,2210,20
764,3146,6
2725,2099,3
3000,9941,3
2217,3498,5
2162,3759,13
41,2619,8
2539,7528,7
1944,8389,16
946,9072,19
2451,2514,4
325,3371,12
2116,2725,11
1870,6718,3
219,5616,14
1255,1166,7
1074,2374,16
973,3893,12
728,2000,15
515,5876,7
2643,4269,18
1041,4613,18
406,8779,13
389,2963,11
376,8091,18
1069,9248,3
1184,6368,14
283,5450,16
2539,160,5
2936,966,14
2889,3320,15
2870,8492,5
1220,2729,17
2638,7914,19
2875,7755,7
1825,9822,4
1587,2506,4
2159,5710,14
327,2340,7
137,9738,6
1694,2014,10
126,2147,13
7,2794,16
1468,6145,10
1280,6169,5
1036,4853,19
2782,6984,15
1518,8571,9
2841,4317,2
2903,3148,14
41,2810,19
2742,35,12
2739,4913,15
2697,7281,14
2124,8294,13
2193,7197,4
1352,5993,9
971,1829,5
1085,6531,2
1633,7305,15
2237,9648,3
1545,5164,11
2569,1532,18
1355,5120,16
927,2822,15
2048,3576,10
2215,8332,20
508,4196,19
393,9917,14
1546,6886,17
891,2227,1
2957,4724,2
282,4943,11
1359,2220,16
1144,7518,17
2958,4434,9
2909,2242,20
520,3968,1
1578,5692,2
1153,15,16
493,5157,7
1162,898,6
375,6652,6
2551,3934,9
404,1484,6
2369,5915,4
2962,4287,16
1306,5610,1
174,2985,16
2849,9990,20
1750,9438,9
251,6465,18
2723,3822,10
2929,9434,8
2101,9177,4
2185,5540,20
1673,9367,1
156,4861,9
47,1163,13
1996,6105,1
2768,2515,1
870,974,6
937,5837,11
730,3932,18
1264,9381,11
2805,8560,7
2020,7209,13
2669,4797,16
737,45,11
1842,4029,6
15,5074,15
492,2144,5
62,2861,10
626,7208,20
2047,7649,13
2476,5834,20
1317,2809,7
2783,5149,18
2773,3814,17
2628,9433,16
1101,5305,9
983,8247,10
2272,8416,10
469,6588,19
2210,6969,18
1090,5104,1
208,2417,9
1072,6700,1
806,3953,15
42,4259,4
911,2074,18
703,6309,18
2046,6596,18
2073,4154,14
2419,7776,10
1249,5418,5
1826,6416,17
1209,7540,3
2106,3691,10
1290,7305,10
2550,7754,12
1885,2857,2
1317,3960,6
1457,6279,14
2929,1735,14
2784,3133,18
2501,9808,4
326,335,6
1547,4639,15
1854,2368,19
1530,4650,18
2789,4654,14
440,6266,6
646,509,4
416,1041,11
2456,7529,5
1124,6420,10
2909,681,4
2272,4145,13
203,2428,14
420,9259,10
1520,6595,1
2301,1296,8
1559,8648,3
2078,5909,13
1522,3742,7
2719,6171,3
1138,8275,6
2568,5521,13
1150,5346,17
1841,9118,8
2810,9026,1
1447,3686,5
364,2897,5
2147,2268,9
1770,957,10
1550,5049,3
2417,1543,14
894,9182,9
1098,9984,10
1745,3831,13
2597,2603,3
2882,4016,9
1786,2699,18
1219,2004,10
2223,9040,16
1143,4432,9
1576,5067,5
2234,9870,9
1490,4865,18
823,5833,11
1317,2233,2
1951,7927,20
2698,6119,7
1123,1869,12
802,7904,19
306,2094,10
1791,9330,13
76,7638,20
2368,9553,20
46,6559,5
1041,3183,5
1025,7513,13
748,14,19
1837,9864,12
2045,485,9
1963,9107,14
1893,6983,14
2929,165,1
37,458,5
433,8527,2
2658,9386,14
1096,5042,4
2780,5918,10
455,9793,2
376,3601,7
1594,9734,20
1089,5911,8
1880,3022,2
501,3151,7
2535,5184,17
1253,2069,17
1782,1871,16
2531,2604,19
1528,3947,14
2291,6075,6
902,552,2
524,160,1
1577,7624,4
193,6427,17
2767,4757,1
2515,3686,6
1056,4284,13
875,4978,5
969,8797,3
1139,1793,6
1209,8080,13
1712,7614,15
1144,3363,7
743,4981,18
1845,6165,19
76,8872,19
2453,4458,17
151,1818,14
1003,9921,17
326,7306,7
907,4249,2
1212,1674,15
2013,8498,16
234,6957,3
2543,8853,4
1064,8629,9
880,2722,7
1774,435,2
450,6419,7
1920,811,18
1077,6524,19
2680,790,12
1747,1231,5
2971,5664,8
2714,1242,14
2055,2608,20
32,6038,3
780,4413,19
1678,5340,1
1728,7585,17
1389,5323,12
1268,8344,10
2626,8458,9
2883,6204,5
2850,6805,15
1133,5439,7
2830,3976,6
818,5088,2
1261,7110,12
181,8339,6
541,8790,12
2476,9083,4
2732,256,11
1734,3689,18
1130,2419,7
2632,8229,17
1313,4348,19
2869,8486,1
362,141,20
381,2353,17
250,2750,15
1839,1198,17
2164,6464,15
1725,251,12
55,830,16
2585,4188,18
1840,5900,14
1752,6153,5
2758,8395,15
1755,9205,9
55,7768,20
6,3493,14
1058,910,19
2150,9593,8
993,523,11
1279,4871,5
641,9672,13
982,1260,17
890,8998,4
90,7544,13
713,2295,14
2728,9399,9
1645,4843,3
2684,5775,3
2813,12,16
2811,9548,4
1468,6454,3
1368,4952,3
153,7605,13
2651,9583,3
2445,9723,4
1493,7478,15
2221,5096,15
2005,3988,7
605,5044,11
328,7182,12
977,7713,19
2800,2890,5
2440,9203,5
487,7185,20
900,2116,17
1931,6186,3
942,3002,11
444,6025,13
2199,2375,10
767,7395,13
55,6762,10
2043,8187,9
2843,8774,2
262,2809,13
1984,6232,11
1695,8147,2
1556,6159,15
1818,8956,2
56,828,6
283,1519,10
726,6262,14
127,5454,13
830,4643,11
515,2977,12
2085,171,16
384,891,4
1846,8177,19
2718,8246,4
1255,2993,1
2324,6578,3
2809,5392,15
1741,6629,5
1625,2599,10
589,6678,11
184,6344,2
818,1322,4
2667,8332,19
970,3559,13
2985,377,19
2855,7051,13
637,3570,15
1047,4019,5
159,8689,17
1706,8458,8
662,8086,6
2704,5464,17
2249,7903,6
1600,8102,12
1505,2344,4
1945,1081,19
1016,8242,15
2882,9945,13
793,6017,11
322,9588,9
2468,864,17
753,2741,4
208,7332,19
139,8227,3
169,8961,10
2690,7894,2
1089,8130,14
465,7338,19
884,6365,15
2629,8037,12
2029,1965,10
1761,1065,10
498,5542,16
1946,5812,12
2447,8990,14
1715,1528,14
1764,4127,1
1630,7188,14
692,1909,14
1604,3140,5
1760,5410,8
906,9982,12
55,1844,16
247,9665,9
975,3592,19
1874,6241,10
2087,1641,17
2245,9074,13
2713,9016,19
2524,6581,19
2888,6777,4
1884,285,16
1986,2083,18
744,5717,4
477,891,11
2689,1492,2
2283,7096,16
668,979,9
51,3688,19
2187,1913,15
2483,8924,17
2886,9832,1
1855,3957,1
1006,7539,7
879,5989,9
1736,8179,13
487,9323,8
1955,6723,13
2579,2887,11
985,8504,10
830,7405,12
2215,3319,2
676,4686,7
2855,5825,3
339,141,2
243,3461,16
2330,2860,8
1372,9851,1
1217,4152,20
2409,7071,5
1472,9708,7
594,3732,8
2988,5250,3
783,6702,2
2015,4105,6
2259,3372,1
218,4454,4
1874,4406,15
1457,6477,1
2871,6388,2
1544,6193,8
2421,2019,19
1408,5011,2
1188,6499,12
856,6799,20
1689,1416,14
968,8282,12
2502,7364,8
2321,2819,19
1942,9124,3
991,1698,3
964,9727,18
1058,4204,11
2057,3994,14
2095,6500,2
557,7081,3
566,7020,6
2407,7558,16
2836,376,1
2171,8011,4
1541,3947,1
362,4161,15
705,8190,18
470,7886,18
478,8574,7
2869,1995,18
617,9831,14
1050,8621,13
405,1215,4
2705,6745,12
1241,9690,9
2579,2866,9
1292,9858,8
94,6741,3
2959,8929,12
311,8163,10
88,9697,12
398,2207,2
1370,7364,1
2539,7368,13
948,8694,2
655,1483,3
105,6505,2
2181,3949,14
2072,4617,17
1689,3963,2
2337,9121,3
776,4645,8
630,1074,1
520,2871,15
597,3542,1
1761,7414,19
1514,6224,10
2681,992,17
2600,2838,15
931,9595,6
205,8034,13
1001,8995,16
1451,4,12
2473,9782,18
683,4234,20
1222,9076,2
2096,325,19
2971,7026,15
2330,3429,9
1703,6336,18
2035,1214,11
1191,2671,1
867,6251,13
2241,6477,5
217,7968,8
400,3397,11
1762,1862,16
1812,1251,17
1613,1163,16
2329,8829,20
2157,5651,19
2787,2373,9
1351,7666,4
753,3478,18
140,8539,16
2880,571,7
2269,2625,16
976,702,12
2242,6962,2
2765,8885,10
567,4223,2
2311,5875,8
280,5290,2
949,8377,1
687,6462,16
1864,7032,8
1136,9225,7
1106,9998,20
778,7794,3
1717,3868,8
745,9530,7
1648,8526,17
985,5014,12
734,168,12
1481,362,10
887,3206,18
2495,2549,13
2925,500,4
232,5406,14
2637,4998,9
579,6935,19
2418,9299,8
831,8046,7
2625,2205,16
983,5166,12
1674,9375,3
1035,8890,5
2508,4635,18
793,3376,17
686,7296,14
59,5085,19
1754,1446,16
2433,9297,13
1405,5097,9
1634,1091,4
22,9339,12
1670,7896,4
1661,1361,7
1814,9837,7
1034,5870,20
2471,4638,1
324,9799,13
2168,6512,19
2307,7303,1
1207,4970,20
2379,181,18
648,4642,19
1368,1651,17
110,1730,17
1028,4715,15
2327,5546,8
1376,5340,7
1980,4496,13
1783,2771,14
242,7806,4
1309,6259,11
974,6130,18
1890,8235,5
1948,2939,4
2093,6892,16
1864,2164,18
2228,6723,12
870,7119,13
207,8674,1
387,8088,13
2124,4377,9
321,6498,6
2464,2771,9
328,8091,6
2281,6028,2
5,5437,20
787,3056,18
664,6352,8
2227,8149,12
12,2795,17
1861,4222,14
1500,8586,9
410,1196,14
1728,1318,11
1622,1709,5
706,7239,8
219,6712,8
698,9115,6
2557,362,15
1989,8436,20
2829,6841,14
1321,232,9
763,5644,4
1721,2612,16
2881,7822,8
2322,3425,6
703,4575,4
160,3601,3
2595,4449,2
2228,4346,12
2515,3576,6
1671,2884,3
2901,9472,4
1571,6606,9
2595,6933,5
1341,6691,14
2741,516,5
255,1394,18
2114,2655,14
2788,3688,10
2631,7188,2
2469,3714,14
872,2206,14
165,110,18
1015,2741,9
2680,5644,1
1787,6773,19
238,7347,5
891,7932,20
2605,3524,5
2010,5540,18
19,4260,16
1528,9491,8
674,6458,6
1458,761,17
1784,2772,6
977,2042,17
1281,8116,10
2231,367,4
1317,667,14
2375,209,7
178,2467,10
1075,1276,16
31,9925,8
2843,7169,8
1594,6761,12
1695,5624,17
2052,2438,3
2034,6985,14
1140,1863,20
1332,7740,1
2595,7480,9
108,645,10
246,868,4
615,1837,6
855,6912,20
2101,9965,10
1775,1807,5
2251,9102,10
1286,4811,9
345,9232,18
1596,9237,18
2629,8167,12
2509,7890,11
2674,1799,5
230,2479,9
2900,4789,11
2139,1941,3
824,7702,16
239,5403,6
596,4955,16
2654,7337,12
2434,8834,3
2832,3760,14
214,629,2
1903,3591,10
2642,182,18
133,1287,12
1649,8861,15
1129,8935,7
1251,9231,10
794,5066,1
691,3096,19
1292,5949,13
2932,725,19
1059,3961,5
2146,164,14
1173,8358,2
853,715,5
1054,1338,16
2445,7673,1
2129,7308,3
1574,2029,14
937,4740,1
884,4278,15
458,7669,11
2875,3141,19
2642,690,4
1860,9675,10
2192,6188,8
2600,3782,15
273,2392,15
1702,2070,12
1649,3713,14
1353,3584,5
2712,1733,14
1853,8327,17
2362,3095,13
225,4541,6
1770,4700,20
2332,6051,18
1977,2890,15
458,4137,3
173,1077,18
2480,7452,12
2418,4526,17
179,3625,11
1873,5153,3
137,1994,10
30,7187,7
2046,5122,17
1541,4016,15
389,8549,10
1565,381,10
1792,1941,8
1788,4011,7
1092,8068,6
1721,8860,14
1309,8898,5
1430,3915,7
360,4616,12
2528,8382,7
1989,3202,18
235,5505,2
1134,6045,8
2165,3644,19
2616,1979,2
832,8290,1
936,5517,15
817,1667,17
2162,9485,17
2977,5431,12
2753,1663,14
1906,4873,15
2317,5631,3
1088,2103,5
886,8222,16
1482,8161,13
2568,7554,8
894,5900,5
1452,3695,16
2734,3392,7
106,7675,19
2198,1280,17
1989,7737,3
1474,2873,3
2714,4926,5
1135,6491,2
427,3823,12
1040,652,18
2218,659,20
1882,1942,13
2402,7051,6
2424,6757,12
2892,7091,1
1619,3571,6
1612,1859,4
425,4858,4
1546,4125,18
1531,3381,12
2594,6908,10
2454,8250,18
2821,9856,10
922,2051,14
2942,3402,9
39,2564,17
1462,1140,10
1965,5272,10
1601,8737,7
342,6136,7
51,3251,2
1308,6306,19
2469,9493,16
2854,592,8
923,1806,16
2638,2136,5
1083,6550,12
1144,4870,12
586,5933,1
2465,9556,13
1684,340,8
1835,5656,6
158,8926,11
699,556,6
2457,6140,17
1100,5977,13
898,1548,14
2179,3427,7
1194,7686,11
1738,1585,13
2990,3548,7
2062,7168,15
1070,2383,5
2429,1682,13
273,991,4
21,1984,4
591,2888,14
2979,6509,10
1621,545,2
380,7910,20
180,7984,11
1335,9388,18
1158,6997,4
778,6962,10
162,273,18
808,4911,20
2413,6967,8
586,1562,16
2236,9469,6
1337,8138,7
967,35,7
199,3487,8
2799,7850,20
2743,1914,7
1999,8323,8
2396,3073,15
1696,8754,5
2732,699,6
503,6921,1
2293,8009,19
229,9945,17
1973,9688,4
760,522,17
923,4678,4
1387,1111,8
814,7392,7
945,6114,14
1242,2734,7
442,8822,3
1217,8369,18
494,7636,14
2321,5329,12
155,2844,8
2164,314,6
1090,6142,7
2677,3297,12
928,4875,11
2224,6357,7
2827,8211,7
2087,1424,19
2287,4505,8
110,9065,14
1258,6081,12
867,8940,20
2105,7445,16
2903,7394,7
1674,5296,4
443,4370,15
971,7966,4
1206,1640,15
72,9562,17
80,6947,14
55,848,5
2789,4287,9
2812,7899,5
946,2963,12
2772,8158,6
294,6586,9
1031,6231,20
1161,5602,5
428,2666,14
302,1672,20
2373,4067,6
2218,1107,3
1884,2822,15
522,5088,20
1561,7113,4
1086,2421,19
162,3896,16
2032,2695,12
814,8274,8
2465,3875,11
2643,6058,15
1383,4098,4
981,2829,12
39,6918,14
1358,3000,15
1999,6999,7
678,8320,10
1169,7422,14
553,4026,14
1621,4139,13
1566,6104,20
2266,9668,2
2454,8448,10
603,9888,13
190,9442,13
1126,756,1
826,3600,7
1603,7937,12
1641,2517,18
761,1910,5
2562,6812,14
1747,5067,20
1516,5813,8
2711,9873,9
1169,7290,10
2483,8482,13
1391,5938,2
2532,2471,1
1585,5984,14
2322,5827,12
2233,2150,11
1036,7270,7
1326,279,20
258,7682,7
811,7598,5
2002,1240,1
489,5595,10
1042,2061,18
2316,607,13
408,2335,8
610,7861,5
555,9224,10
3000,224,10
2802,982,2
856,9193,6
324,3007,2
2708,649,19
1214,635,2
2442,4130,12
2729,1775,15
710,1214,18
2990,1719,17
578,5262,10
2697,8075,17
2275,2120,7
2173,2592,15
608,5221,15
1626,1170,4
2848,1261,10
479,4458,6
1321,6644,6
939,666,14
712,4178,10
1567,4570,4
770,2933,10
2090,2705,2
2357,7401,10
1191,3514,15
2130,443,7
913,2352,6
703,5305,17
2892,7875,8
2448,7048,2
62,7172,5
669,1913,20
1227,9186,17
2288,2966,11
2823,7302,10
388,2091,16
1046,3673,13
2479,7174,6
1849,6775,10
653,1024,3
2064,5049,10
1319,6794,7
2342,9341,5
965,6967,2
985,4342,16
703,7424,6
921,9550,3
743,9861,20
1571,6611,5
2727,9530,16
1836,6519,5
964,7614,3
1484,4254,5
1366,9760,10
305,3429,6
2690,2598,11
365,604,19
1870,6310,17
1649,577,8
512,3210,10
404,5506,11
1485,4311,15
1435,3579,6
1111,9241,1
787,6654,14
2077,642,10
2161,1193,20
647,5234,13
627,6605,15
184,7500,12
1030,9150,4
1767,2996,2
518,5603,6
1876,644,4
75,7383,13
1494,3016,9
2557,4605,14
726,1281,4
2361,8055,2
2270,4666,6
1622,1225,11
1963,246,16
2174,955,9
845,6720,5
2834,3723,7
1756,9334,15
2971,936,18
1625,3029,9
2537,4605,9
277,7441,6
2482,9383,18
1475,2964,2
1674,5921,2
1992,8502,1
2711,7921,12
824,2626,1
1300,2936,6
1303,4132,6
1562,7995,1
234,777,8
973,1477,12
1358,6329,20
1670,4336,10
2393,2923,12
13,6985,1
482,4672,5
412,3849,13
1730,8069,18
99,44,19
317,7985,19
342,3971,8
2601,5276,19
1357,4003,7
1328,2648,17
1176,6189,14
1165,1336,15
2995,5213,1
2883,8426,5
113,1065,7
751,6663,9
654,5313,12
655,7983,19
2626,856,13
1631,3767,12
23,8076,5
2572,8088,18
2927,4619,20
2738,1602,3
1771,352,4
1000,8933,8
143,8543,18
2912,9474,1
2689,7813,2
282,2949,11
692,1184,15
2812,6234,6
1889,1423,11
2144,6044,7
650,9267,14
1629,4023,11
145,9789,10
1851,2275,7
